"id_station","lat","lon","e"
"4511003",-31.0181,-70.5858,0.00714709103107452
"4531003",-31.0836,-70.95,-0.131297483444214
"4532006",-31.1736,-71.0008,-0.150965881347656
"4732001",-31.3986,-71.4569,-0.0855719566345215
"4721002",-31.5331,-70.8211,-0.149612627029419
"4723002",-31.5669,-70.9817,-0.0976479053497314
"4730004",-31.5875,-71.4453,-0.109602327346802
"4726003",-31.645,-71.1908,-0.081394100189209
"4713004",-31.7289,-70.8317,-0.101662864685059
"4716005",-31.745,-71.1619,-0.0927761554718018
"4711004",-31.7758,-70.9669,-0.100475997924805
"4710001",-31.9,-70.6706,-0.0597955894470215
"4711003",-31.9019,-70.7708,-0.110400943756104
"4820001",-31.9103,-71.5086,-0.135532360076904
"4703003",-31.9336,-70.6133,-0.02795414686203
"4900002",-32.0675,-71.2225,-0.0848564910888672
"5101005",-32.0836,-70.8,-0.123840398788452
"4902002",-32.1086,-71.3125,-0.0591421937942505
"4902003",-32.1175,-71.5,-0.113112125396729
"4900003",-32.1444,-71.1628,-0.0601118087768555
"5111002",-32.1567,-71.03,-0.0567255163192749
"5101006",-32.1836,-70.7833,-0.121684436798096
"5100006",-32.2261,-70.7839,-0.0940427398681641
"5100005",-32.2286,-70.71,-0.114870576858521
"5111001",-32.2528,-71.1386,-0.0433607530593872
"5110003",-32.2756,-70.9997,-0.0063650631904602
"5111004",-32.3058,-71.0792,-0.0354033803939819
"5120004",-32.3075,-71.2425,-0.0657055854797363
"5200006",-32.3408,-70.7528,-0.0685784912109375
"5120003",-32.3914,-71.0931,-0.0674505186080933
"5120006",-32.3919,-71.375,-0.0858852577209473
"5200007",-32.4186,-70.6808,-0.0943417453765869
"5210002",-32.4261,-70.9167,-0.0645132064819336
"5220006",-32.4267,-71.0606,-0.0721506690979004
"5221005",-32.4372,-71.2067,-0.0675179529190063
"5211004",-32.4856,-70.9319,-0.142036085128784
"5414004",-32.4989,-70.5789,-0.0735039567947388
"5220007",-32.5333,-71.1294,-0.10452467918396
"5211003",-32.5864,-70.8694,-0.104220361709595
