"id_station","lat","lon","e"
"4513003",-30.9669,-70.7639,-0.0131845009326935
"4535001",-31.0078,-71.0856,-0.0116360867023468
"4512002",-31.0153,-70.6664,-0.0140511667728424
"4511003",-31.0181,-70.5858,-0.0145317363739014
"4531003",-31.0836,-70.95,-0.0129260623455048
"4532006",-31.1736,-71.0008,-0.013140743970871
"4732001",-31.3986,-71.4569,-0.0123489046096802
"4721002",-31.5331,-70.8211,-0.0154006719589233
"4723002",-31.5669,-70.9817,-0.0146899676322937
"4730004",-31.5875,-71.4453,-0.0126477491855621
"4726003",-31.645,-71.1908,-0.0136242699623108
"4713004",-31.7289,-70.8317,-0.0158004975318909
"4716005",-31.745,-71.1619,-0.0139705312252045
"4711004",-31.7758,-70.9669,-0.0151450300216675
"4710001",-31.9,-70.6706,-0.0167365980148315
"4711003",-31.9019,-70.7708,-0.0163404452800751
"4820001",-31.9103,-71.5086,-0.0126788771152496
"4703003",-31.9336,-70.6133,-0.0170478427410126
"4900002",-32.0675,-71.2225,-0.0141332399845123
"5101005",-32.0836,-70.8,-0.0165628528594971
"4902002",-32.1086,-71.3125,-0.0136148905754089
"4902003",-32.1175,-71.5,-0.0127664530277252
"4900003",-32.1444,-71.1628,-0.0143171107769012
"5111002",-32.1567,-71.03,-0.0151118135452271
"5101006",-32.1836,-70.7833,-0.0163111877441406
"5100006",-32.2261,-70.7839,-0.0161481332778931
"5100005",-32.2286,-70.71,-0.0164107644557953
"5111001",-32.2528,-71.1386,-0.0142845463752747
"5110003",-32.2756,-70.9997,-0.0150200915336609
"5111004",-32.3058,-71.0792,-0.0145203137397766
"5120004",-32.3075,-71.2425,-0.0135852253437042
"5200006",-32.3408,-70.7528,-0.0159259247779846
"5120003",-32.3914,-71.0931,-0.0143409764766693
"5120006",-32.3919,-71.375,-0.0128926062583923
"5200007",-32.4186,-70.6808,-0.0159235405921936
"5210002",-32.4261,-70.9167,-0.0151162624359131
"5220006",-32.4267,-71.0606,-0.0144673466682434
"5221005",-32.4372,-71.2067,-0.0137667787075043
"5211004",-32.4856,-70.9319,-0.0149942815303802
"5414004",-32.4989,-70.5789,-0.0159602785110474
"5220007",-32.5333,-71.1294,-0.0141191625595093
"5211003",-32.5864,-70.8694,-0.015149941444397
"5310001",-32.5919,-71.4322,-0.0126753258705139
"5421005",-32.7344,-70.9342,-0.0149312150478363
"5410008",-32.7472,-70.7247,-0.0154646718502045
"5425003",-32.8119,-71.2653,-0.0137522327899933
"5410007",-32.8336,-70.6,-0.0156252658367157
"5423013",-32.8506,-71.1167,-0.014372786283493
"5410006",-32.8603,-70.4719,-0.015755523443222
"5426004",-32.8958,-71.2092,-0.0140886926651001
"5403006",-32.9228,-70.3553,-0.0158087313175201
"5733010",-32.9472,-70.8064,-0.015257728099823
"5733006",-32.9475,-70.7536,-0.0153337299823761
"5427007",-32.9578,-71.345,-0.013365204334259
"5733007",-33.0053,-70.9933,-0.0146740317344666
"5733008",-33.0194,-70.9081,-0.0148640716075897
"5510001",-33.0503,-71.5833,-0.0119668161869049
