"id_station","lat","lon","e"
"5730013",-33.4964,-70.5164,-0.0782902574539185
"5530002",-33.5747,-71.625,-0.0573481130599976
"5748003",-33.6344,-71.5106,-0.0345025873184204
"5704006",-33.6361,-70.3531,-0.00689866065979004
"5746001",-33.6614,-71.3372,-0.0576321268081665
"5711003",-33.6736,-70.5869,-0.0620589733123779
"5703008",-33.6767,-70.0886,0.0196223115921021
"5740005",-33.6803,-71.1997,-0.0691017532348633
"5717008",-33.6958,-70.9236,-0.0504582357406616
"5740004",-33.7597,-71.1514,-0.0411887311935425
"5704004",-33.7825,-70.2394,0.00756733357906342
"5716004",-33.8044,-70.8783,-0.0306967687606812
"5747001",-33.8908,-71.2408,-0.0185123181343079
"6056003",-33.9458,-71.7336,-0.0317564368247986
"6040001",-34.035,-71.0944,-0.0287609267234802
"6042004",-34.0833,-71.1886,-0.015668910741806
"6055003",-34.1206,-71.7258,-0.0384582924842834
"6010015",-34.1908,-70.7508,0.00354000508785248
"6044001",-34.2033,-71.2764,0.00665477335453033
"6019005",-34.2872,-71.4058,0.0113181662559509
"6012003",-34.2875,-71.08,-0.00511205732822418
"6120001",-34.3844,-72.0044,0.0392040824890137
"6015003",-34.4217,-70.8667,0.0772231197357178
"6013005",-34.4369,-70.7794,0.067499885559082
"6018009",-34.4517,-71.0506,0.0504315280914307
"6013006",-34.4922,-70.7094,0.0464114093780518
"6018010",-34.5264,-71.2122,0.0497881984710693
"6132002",-34.5742,-71.7653,0.0126169121265411
"6016004",-34.5983,-70.9686,0.0864571285247803
"6027003",-34.7428,-70.7519,0.0704771709442139
"6034003",-34.7694,-71.1331,0.0728809928894043
"6036001",-34.7808,-71.4142,0.0214267778396606
"6130001",-34.8056,-71.6289,0.0337194037437439
"6130002",-34.8661,-71.7486,0.0299686694145203
"7106007",-34.9114,-71.0353,0.0905021190643311
"6130003",-34.9514,-71.5856,0.0384096217155457
"7104005",-34.9633,-70.9178,0.0824675178527832
"7118003",-34.9811,-71.2361,0.0652518510818481
"7103003",-35.0008,-70.8119,0.0657623672485352
"7119007",-35.0422,-71.2906,0.0597768354415894
"7116005",-35.1833,-71.0978,0.0837730121612549
"7200001",-35.2439,-71.98,-0.0105365657806396
"7373003",-35.2578,-71.3239,0.0965498065948486
"7381003",-35.3725,-71.8325,-0.0089300948381424
"7378002",-35.4358,-71.6197,0.0469920778274536
"7374005",-35.4864,-71.2931,0.095564022064209
"7341002",-35.5389,-72.0914,-0.0685148620605469
"7359005",-35.595,-71.6572,0.0394243836402893
"7358008",-35.6242,-71.4022,0.0867862129211426
"7378003",-35.6381,-71.2606,0.0884669399261475
"7320002",-35.7011,-71.0772,0.0953050899505615
"7357003",-35.7856,-71.7664,0.0244694828987122
"7358007",-35.8381,-71.5953,0.0600953674316406
"7317001",-35.85,-71.0667,0.0840117454528809
"7355006",-35.8672,-71.1172,0.0765089273452759
