"id_station","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"1000005",1981,145.216901807785,147.130935470581,22.4690908241272,20.8047137260437,0.39527052308223,0.441894559320338,0.228588448923946,9.98626258850098,0.566818853444072,0.569570820789006,0.688446050139496,80.1397572727203
"1000005",1982,66.158989648819,21.6369022750855,81.9705720806122,0.100356521339002,0.199617193920542,0.578778839414562,0.172455984300864,0.0982800951194497,0.665750839233399,52.7607540092468,0.16643770980835,23.3012793731689
"1000005",1983,14.1472053337097,11.1513265571594,0.336587973068099,0.620821178366382,0.698584671325744,0.580546609879369,0.23396344223379,0.243921898749407,1.24828282356262,2.49656564712524,0.65326536418014,8.32188549041748
"1000005",1984,136.478922042847,171.4308411026,124.412188081741,1.6643770980835,0.633221823638807,2.49656564712524,0.775277440256593,4.16094274520874,0.550379104082207,49.9313129425049,74.0647808647156,34.9519190597534
"1000005",1985,59.0853869819641,137.311110591888,30.7909763145447,0.16643770980835,0.276854312279776,0.29408307055366,0.662584245308884,0.750221591856062,0.435381541344961,49.9313129425049,77.3935350608826,67.4072724723816
"1000005",1986,129.821413650513,68.4058987312317,120.00158877182,9.15407403945923,0.289421031293641,0.456299621444186,0.728171961548138,4.16094274520874,0.0978052315420368,0.469951847910405,0.774684194389377,50.6802826366425
"1000005",1987,86.1315148258209,18.3081480789185,0.832188549041748,0.477923579320961,0.0612115445447596,0.341442776758709,16.643770980835,0.160130450284328,0.698678703728821,21.6369022750855,6.65750839233398,0.416094274520874
"1000005",1988,113.177642669678,2.49656564712524,53.2600671386719,40.7772389030457,0.645245351709323,0.766733909774516,0.0763276163469122,0.409976566167013,0.357680754996835,0.821365683851077,0.357387414534371,0.292701458666772
"1000005",1989,94.8694945907593,60.7497640800476,48.2669358444214,54.0922556877136,0.618547886225822,0.0328906253340463,0.217322377081826,0.215963378807304,0.636488254443379,0.387097587099238,2.49656564712524,0.352420007415999
"1000005",1990,55.7566327857971,16.3108955612183,4.16094274520874,6.65750839233398,1.6643770980835,13.315016784668,0.44613710241095,0.523334968297835,0.57505547587754,1.6643770980835,7.48969694137573,57.4210098838806
"1000005",1991,76.5613465118408,24.9656564712524,22.4690908241272,8.32188549041748,0.465876902281975,0.407300372733733,0.265279232041537,0.399533999894717,0.0212258610321082,1.6643770980835,4.16094274520874,0.832188549041748
"1000005",1992,0.654485105926996,2.49656564712524,0.0901091583417728,0.236433342595894,0.610517550275723,0.409754609618639,0.17269509820829,0.237570522665966,0.814298227610178,5.82531984329224,22.4690908241272,44.9381816482544
"1000005",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000005",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000005",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000005",1996,52.0117843151093,22.4690908241272,43.5234611148834,0.0368223136990707,0.273771533420235,0.792178172301431,0.073724862610666,0.537313028803824,0.493492547468169,0.083858564643536,15.728363576889,25.2985318908691
"1000005",1997,125.494033195496,94.1205248966217,2.99587877655029,0.814382790623626,0.224700092820678,0.736126052170948,0.177291092002063,23.3012793731689,12.0667339611053,0.321277961105771,0.753458108209317,34.9519190597534
"1000005",1998,107.768417100906,22.0529965496063,7.48969694137573,0.0483776841910082,0.130399381780589,33.2875419616699,0.0140018851120784,0.471022628129027,0.717405278328288,0.437901886667789,0.550960587422082,1.6643770980835
"1000005",1999,19.972525177002,97.3660602378845,78.2257236099243,6.65750839233398,0.489470030117541,0.741985464670586,0.22950202026269,0.493386522158305,0.717562185912928,NA,0.284693979109061,10.0694814434052
"1000005",2000,60.5001075153351,68.4891175861359,49.1823432483673,8.07222892570496,2.33012793731689,0.653258289457937,0.824409890138586,0.242767635917496,0.998626258850098,4.24416160011291,0.103647445411956,12.4828282356262
"1000005",2001,142.72033616066,135.729952348709,85.9650771160126,9.5701683139801,3.49519190597534,0.270691121326825,0.618697618333581,3.32875419616699,1.6643770980835,9.5701683139801,3.32875419616699,14.5632996082306
"1000005",2002,56.8384778995514,91.9568346691132,74.8969694137573,22.8851850986481,4.16094274520874,8.32188549041748,13.9807676239014,0.482585155109464,1.6643770980835,10.4023568630219,17.8920538043976,15.8115824317932
"1000005",2003,70.7360266685486,39.1128618049622,44.1059930992126,15.8115824317932,16.643770980835,0.489493513707796,4.99313129425049,0.729310496962383,0.628294187491854,1.6643770980835,23.3012793731689,28.2944106674194
"1000005",2004,101.527002983093,75.3130636882782,26.6300335693359,1.6643770980835,0.621556161457684,0.731473444130035,31.6231648635864,10.4023568630219,0.0739436523620164,0.410252304981048,0.785550086865146,33.9532928009033
"1000005",2005,45.7703701972961,60.7497640800476,10.8184511375427,9.98626258850098,0.238008356767987,0.34929356283547,0.1377508873526,0.770191599696043,0.0429790641030101,0.507002362041479,2.49656564712524,6.65750839233398
"1000005",2006,81.5544778060913,41.6094274520874,36.200201883316,4.16094274520874,0.756277332595495,0.185675291555742,0.725764762759536,0.246714578153201,0.393416461855012,0.746891801472438,2.49656564712524,0.0323869747889112
"1000005",2007,45.7703701972961,20.8047137260437,34.9519190597534,0.310128120828604,0.831541174274028,0.779652659044347,0.214846601365701,0.377481118117088,0.0633723969839102,0.795895418479446,0.0479110402577033,0.700148519748203
"1000005",2008,63.5792051467896,17.4759595298767,4.16094274520874,0.18467343412445,0.132313594519169,0.0573836009462218,0.751063679301073,6.65750839233398,0.0872597645174385,0.615431184041347,0.617070521549735,17.4759595298767
